plant	web	Latitude	lat.x	lat.sc	symmetry	PC1	PC2	PC3	PC4	pc1.sc	pc2.sc	pc3.sc	pc4.sc	n.poll	n.shared	rel.mn.n.shared
Erigenia bulbosa	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-24.4083937082786	12.4154237373615	-8.31725298393004	0.743111742249358	-0.782630527521844	0.531537070782704	-0.604461440332619	0.075007730242154	118	118	0.12039485937791
Erigeron annuus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.6668173791112	18.251660225784	-25.989727086831	-1.72187082575544	-1.07949254507718	0.781401764334476	-1.8888192891464	-0.173801078716854	4	4	0.182967032967033
Erigeron canadensis	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.6668173791112	18.251660225784	-25.989727086831	-1.72187082575544	-1.07949254507718	0.781401764334476	-1.8888192891464	-0.173801078716854	38	38	0.124522845575477
Erigeron philadelphicus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.6668173791112	18.251660225784	-25.989727086831	-1.72187082575544	-1.07949254507718	0.781401764334476	-1.8888192891464	-0.173801078716854	125	125	0.136914285714286
Erigeron pulchellus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.6668173791112	18.251660225784	-25.989727086831	-1.72187082575544	-1.07949254507718	0.781401764334476	-1.8888192891464	-0.173801078716854	10	10	0.195824175824176
Erigeron ramosus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.6668173791112	18.251660225784	-25.989727086831	-1.72187082575544	-1.07949254507718	0.781401764334476	-1.8888192891464	-0.173801078716854	152	152	0.106752458068247
Eryngium yuccifolium	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-24.0841099652881	12.2759956934362	-8.12526960426158	0.771319496358788	-0.772232696354555	0.525567788088792	-0.590508930962213	0.0778549461999758	334	334	0.0908666184115284
Erythronium albidum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	67.5972855099317	32.0636370150701	-0.634205522449732	-5.4117014304542	2.16743878560674	1.37272895860518	-0.0460912736822543	-0.546242803024336	53	53	0.160481028405557
Eulophus americanus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	NA	NA	NA	NA	NA	NA	NA	NA	227	227	0.0804279421019511
Eupatorium altissimum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5987643540716	18.2129806784559	-25.8875173926032	-1.70750994233002	-1.07731049346318	0.779745790787306	-1.88139113719428	-0.172351529195873	158	158	0.114271804145222
Eupatorium coelestinum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5987643540716	18.2129806784559	-25.8875173926032	-1.70750994233002	-1.07731049346318	0.779745790787306	-1.88139113719428	-0.172351529195873	52	52	0.182713440405748
Eupatorium perfoliatum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5987643540716	18.2129806784559	-25.8875173926032	-1.70750994233002	-1.07731049346318	0.779745790787306	-1.88139113719428	-0.172351529195873	185	185	0.0977130977130978
Eupatorium purpureum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5987643540716	18.2129806784559	-25.8875173926032	-1.70750994233002	-1.07731049346318	0.779745790787306	-1.88139113719428	-0.172351529195873	40	40	0.142417582417582
Eupatorium serotinum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5987643540716	18.2129806784559	-25.8875173926032	-1.70750994233002	-1.07731049346318	0.779745790787306	-1.88139113719428	-0.172351529195873	243	243	0.095599873377651
Eupatorium sessilifolium	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5987643540716	18.2129806784559	-25.8875173926032	-1.70750994233002	-1.07731049346318	0.779745790787306	-1.88139113719428	-0.172351529195873	16	16	0.0817307692307694
Eupatorium urticaefolium	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5987643540716	18.2129806784559	-25.8875173926032	-1.70750994233002	-1.07731049346318	0.779745790787306	-1.88139113719428	-0.172351529195873	40	40	0.151153846153846
Euphorbia corollata	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.62518114270262	-31.6471608315989	-1.26252683505391	-2.2835327748794	0.27655773453848	-1.35489851356391	-0.0917549088202279	-0.230493747627791	101	101	0.103013817865303
Euphorbia preslii	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.62518114270262	-31.6471608315989	-1.26252683505391	-2.2835327748794	0.27655773453848	-1.35489851356391	-0.0917549088202279	-0.230493747627791	14	14	0.122919937205651
Evonymus atropurpureus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	10.2633910698701	-25.5593159330548	-0.845980801223854	-0.532427031131681	0.329085283660065	-1.09426179965025	-0.0614821714079792	-0.0537417737524528	44	44	0.135214785214785
Fragaria virginiana illinoensis	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.76099803841395	-32.6009601057665	-1.46194015606698	-7.05638173836713	0.280912566323289	-1.39573317881823	-0.106247393715657	-0.712252475401603	109	109	0.139852807742716
Frasera carolinensis	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-26.5579157876343	12.8443282057724	19.1811028531741	-1.90186510111433	-0.851552785126834	0.549899603516782	1.39399836462823	-0.1919692239414	14	14	0.241915227629514
Fraxinus americanus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-26.9953090307257	13.2026129750203	21.0288678011294	-2.46884804790933	-0.865577358339901	0.565238720471686	1.52828581073515	-0.249198980258223	2	2	0.478021978021978
Galium aperine	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-27.3770557395264	13.1990494377029	20.0803298262157	-2.12889953721816	-0.877817681552448	0.56508615603028	1.45935023409292	-0.214885478349396	2	2	0.068131868131868
Galium trifidum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-27.376856893498	13.1989643981722	20.0801176180987	-2.12884550674197	-0.877811305755091	0.565082515263439	1.45933481173842	-0.214880024656293	16	16	0.135164835164835
Gaura biennis	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	9.42696078412574	-27.0956891760869	-0.753307225130351	8.20319957472226	0.302265990117397	-1.16003799468842	-0.0547470626654069	0.828009229084216	14	14	0.328885400313971
Gentiana andrewsii	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-26.5677647694506	12.8488348989752	19.1915642052955	-1.90447348846632	-0.851868582795725	0.550092546951867	1.39475864978287	-0.192232507649275	4	4	0.321428571428573
Gentiana puberula	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-26.5677647694506	12.8488348989752	19.1915642052955	-1.90447348846632	-0.851868582795725	0.550092546951867	1.39475864978287	-0.192232507649275	2	2	0.546153846153845
Geranium carolinianum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	11.1206651257032	-21.2142283257808	-0.447589571710616	4.84417411802276	0.356572911668946	-0.908237126798008	-0.0325288454874219	0.488958099882574	26	26	0.167540152155537
Geranium maculatum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	11.1206651257032	-21.2142283257808	-0.447589571710616	4.84417411802276	0.356572911668946	-0.908237126798008	-0.0325288454874219	0.488958099882574	86	86	0.144569384104267
Gerardia auriculata	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-30.4440581148506	14.8148192724847	25.825700144977	-3.76992236818644	-0.976158019536123	0.634261528792989	1.87689853096843	-0.380525974695073	14	14	0.346781789638932
Gerardia grandiflora	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-30.4440581148506	14.8148192724847	25.825700144977	-3.76992236818644	-0.976158019536123	0.634261528792989	1.87689853096843	-0.380525974695073	22	22	0.238261738261738
Gerardia purpurea	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-30.4440581148506	14.8148192724847	25.825700144977	-3.76992236818644	-0.976158019536123	0.634261528792989	1.87689853096843	-0.380525974695073	10	10	0.256703296703297
Gerardia tenuifolia	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-30.4440581148506	14.8148192724847	25.825700144977	-3.76992236818644	-0.976158019536123	0.634261528792989	1.87689853096843	-0.380525974695073	34	34	0.250937297996121
Geum canadense	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.79779877434725	-32.4529201967499	-1.45052774012636	-6.96588751190063	0.282092544806137	-1.38939519944176	-0.10541798941709	-0.703118227964299	43	43	0.143828264758497
Geum vernum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.78836969051522	-32.4874252393723	-1.45307425300442	-6.9857564911585	0.28179021074263	-1.39087245142048	-0.105603058795775	-0.705123750083826	36	36	0.172100122100122
Gillenia stipulacea	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.46326286045407	-33.8781249455254	-1.56361262024822	-7.87682101450264	0.271365988118533	-1.45041197772135	-0.113636502146037	-0.795065442019738	50	50	0.125098901098901
Gleditsia triacanthos	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	8.92847301277381	-36.0099839517848	-2.06073310712429	-19.9041220243327	0.286282482471663	-1.54168249055119	-0.149765037143896	-2.00906933725599	26	26	0.155283178360102
Gnaphalium polycephalum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5596681699795	18.1908616585163	-25.8291684078221	-1.69929084570674	-1.07605691375016	0.778798817142589	-1.87715058908893	-0.171521915360829	137	137	0.100232614101227
Gonolobus laevis	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-26.8385839937461	12.9639748273298	19.476268544396	-1.9771935805275	-0.86055212809193	0.555021991290006	1.41544971150892	-0.199572681055765	44	44	0.104995004995005
Gratiola virginiana	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-29.7505730628831	14.4914455161274	24.8644892476042	-3.50905789884013	-0.953922120749151	0.62041704447588	1.80704194194656	-0.354195006370898	2	2	0.483516483516484
Gymnocladus dioica	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	9.08074263356994	-35.2147322900489	-1.98137168341301	-18.7923793879394	0.291164854293157	-1.50763566720016	-0.14399739720604	-1.8968529813189	10	10	0.246813186813187
Habenaria leucophaea	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	68.8765487690061	33.1907777434248	-0.708715082430379	-6.95335609073197	2.20845707182642	1.42098482918869	-0.0515063014602323	-0.701853339515996	2	2	0.00439560439560439
Hedeoma pulegioides	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-31.0083745708529	15.0806874765751	26.6219631007225	-3.98579672368659	-0.994252257564599	0.64564404858498	1.93476742759132	-0.402315760137759	16	16	0.282142857142857
Helenium autumnale	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5821273163478	18.2035547101969	-25.8626956033814	-1.70401637593814	-1.07677704362761	0.779342240198646	-1.87958719850279	-0.171998897861167	67	67	0.150729867147778
Helianthus annuus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5906188767726	18.2083600747497	-25.8753471484451	-1.70579822447289	-1.07704931694859	0.779547970542811	-1.88050665726717	-0.172178752930907	82	82	0.171321361565263
Helianthus divaricatus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5906188767726	18.2083600747497	-25.8753471484451	-1.70579822447289	-1.07704931694859	0.779547970542811	-1.88050665726717	-0.172178752930907	147	147	0.106182253121029
Helianthus grosse-serratus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5906188767726	18.2083600747497	-25.8753471484451	-1.70579822447289	-1.07704931694859	0.779547970542811	-1.88050665726717	-0.172178752930907	141	141	0.109313381653807
Helianthus laetiflorus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5906188767726	18.2083600747497	-25.8753471484451	-1.70579822447289	-1.07704931694859	0.779547970542811	-1.88050665726717	-0.172178752930907	52	52	0.167793744716822
Helianthus mollis	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5906188767726	18.2083600747497	-25.8753471484451	-1.70579822447289	-1.07704931694859	0.779547970542811	-1.88050665726717	-0.172178752930907	52	52	0.151732882502113
Helianthus scaberrimus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5906188767726	18.2083600747497	-25.8753471484451	-1.70579822447289	-1.07704931694859	0.779547970542811	-1.88050665726717	-0.172178752930907	24	24	0.118681318681319
Helianthus strumosus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5906188767726	18.2083600747497	-25.8753471484451	-1.70579822447289	-1.07704931694859	0.779547970542811	-1.88050665726717	-0.172178752930907	28	28	0.128492935635793
Helianthus tuberosus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5906188767726	18.2083600747497	-25.8753471484451	-1.70579822447289	-1.07704931694859	0.779547970542811	-1.88050665726717	-0.172178752930907	99	99	0.118459318459318
Heliopsis helianthoides	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5798825230435	18.2020203196193	-25.8590402742765	-1.70355756019248	-1.07670506659426	0.77927654888675	-1.87932154522761	-0.171952586215522	101	101	0.119181808290719
Hepatica acutiloba	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	NA	NA	NA	NA	NA	NA	NA	NA	35	35	0.153532182103611
Heracleum lanatum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-24.5128317052119	12.4602451964356	-8.37888879454207	0.733966024926465	-0.785979226564072	0.533455995788281	-0.608940860512647	0.0740845857689553	488	486	0.0623040893532697
Heuchera hispida	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	12.8116636005454	-11.024574903666	0.415740911988594	6.09012993600495	0.410793072332591	-0.471991159938008	0.0302142246906958	0.614721578745071	14	14	0.248194662480376
Hibiscus lasiocarpos	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.81741555370593	-32.168166638741	-1.16167033944872	19.0427707952465	0.282721537052053	-1.3772041477853	-0.0844251014044617	1.92212682651127	16	16	0.185439560439561
Hibiscus militaris	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.81741555370593	-32.168166638741	-1.16167033944872	19.0427707952465	0.282721537052053	-1.3772041477853	-0.0844251014044617	1.92212682651127	6	6	0.21941391941392
Hibiscus trionum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.81741555370593	-32.168166638741	-1.16167033944872	19.0427707952465	0.282721537052053	-1.3772041477853	-0.0844251014044617	1.92212682651127	10	10	0.243076923076923
Houstonia purpurea calycosa	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-27.3582941100145	13.1910241856626	20.0602981907078	-2.12380010165561	-0.87721610882392	0.564742573801269	1.45789442274816	-0.214370754835668	73	73	0.164383561643836
Hybanthus concolor	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	8.48819147478122	-32.2875066284799	-1.31130744627022	-2.48812180773094	0.272165298995538	-1.38231340784077	-0.0953000695329159	-0.251144422505005	2	2	0.320879120879121
Hydrangea arborescens	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-4.75301311804807	1.74681716397787	2.56553987426446	5.27155967929322	-0.152400572047252	0.0747858549313654	0.18645217725431	0.532097265995238	66	66	0.151681651681652
Hydrophyllum appendiculatum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-24.6384418729568	12.0150507220532	17.1163205625129	-1.39840224394618	-0.790006789910486	0.514396044887873	1.24393905059777	-0.141151017162558	90	90	0.145714285714286
Hydrophyllum virginianum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-24.638447609711	12.0150460683475	17.1163200652615	-1.39840381117904	-0.790006973853723	0.514395845650445	1.24393901445972	-0.141151175354891	38	38	0.166859456333141
Hypericum ascyron	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.55534700108016	-31.9791429813112	-1.28821299279376	-2.39261718410951	0.274318573217574	-1.36911154592939	-0.0936216660216788	-0.241504438854913	4	4	0.36043956043956
Hypericum cistifolium	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.57188087127713	-31.9222373085672	-1.28445345714613	-2.37657235663946	0.274848715090443	-1.36667526383051	-0.0933484394723675	-0.239884916484008	10	10	0.251208791208791
Hypericum punctatum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.55257152005961	-31.9886930852145	-1.28884385655971	-2.39530973190381	0.274229580217821	-1.36952041109274	-0.0936675144311664	-0.241776217494836	6	6	0.425274725274725
Hypoxis hirsuta	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	67.3042663119778	31.8261801968457	-0.623944200320916	-5.33617861842138	2.15804342054464	1.36256280525702	-0.0453455258294855	-0.538619730490265	32	32	0.197802197802198
Ilysanthes dubia	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	NA	NA	NA	NA	NA	NA	NA	NA	20	20	0.176153846153846
Impatiens biflora	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-7.66015899629552	3.53695364936929	2.89440508616549	4.84567881197582	-0.24561527267313	0.151426324388948	0.210352657382192	0.489109979703214	22	22	0.271828171828172
Impatiens pallida	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-7.66015899629552	3.53695364936929	2.89440508616549	4.84567881197582	-0.24561527267313	0.151426324388948	0.210352657382192	0.489109979703214	12	12	0.304029304029304
Ipomoea hederacea	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-25.1012853254202	12.1966387912423	17.4684381168568	-1.47558471125761	-0.804847398419623	0.522170309578929	1.26952940891395	-0.14894161090287	6	6	0.248717948717948
Ipomoea pandurata	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-25.1012853254202	12.1966387912423	17.4684381168568	-1.47558471125761	-0.804847398419623	0.522170309578929	1.26952940891395	-0.14894161090287	40	40	0.134835164835165
Ipomoea purpurea	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-25.1012853254202	12.1966387912423	17.4684381168568	-1.47558471125761	-0.804847398419623	0.522170309578929	1.26952940891395	-0.14894161090287	10	10	0.063956043956044
Iris hexagona	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	70.1417892502542	34.2990012764246	-0.780095726265176	-8.37348671641417	2.24902573181756	1.46843080469176	-0.056693933346339	-0.845197561957374	4	4	0.30989010989011
Iris versicolor	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	70.1601701338784	34.3150183455341	-0.781106753561021	-8.39314386227141	2.2496150963132	1.46911653771039	-0.0567674103725449	-0.847181702174735	18	18	0.207936507936508
Isopyrum biternatum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	42.0481696425619	11.3455115683744	0.609000398939218	28.9063642695649	1.34823215251255	0.485731305926946	0.0442594759372099	2.91773181628101	99	99	0.147741147741147
Krigia amplexicaulis	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.1646019363738	17.9663713801087	-25.2362446922379	-1.61597170968437	-1.06338951340796	0.769187795599692	-1.83405949593331	-0.163111902541145	136	136	0.141887524240465
Lactuca canadensis	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.1802434271588	17.9751761234457	-25.2592399238541	-1.61921960784961	-1.06389104203498	0.769564749909215	-1.83573068843525	-0.163439736776	2	2	0.112087912087912
Lactuca floridana	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.1802434271588	17.9751761234457	-25.2592399238541	-1.61921960784961	-1.06389104203498	0.769564749909215	-1.83573068843525	-0.163439736776	30	30	0.23010989010989
Lantana camara	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-30.4675515258984	14.8262407557311	25.8585188856902	-3.77871015771245	-0.976911312067429	0.634750512647041	1.87928365299367	-0.381412990884854	20	20	0.153846153846154
Lappula virginiana	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-24.864605500202	12.1076765186179	17.3330927525148	-1.45567961751977	-0.797258498524033	0.518361599799765	1.25969310189881	-0.146932443483427	8	8	0.328021978021978
Leonurus cardiaca	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-30.9141758344314	15.0363827408248	26.4891614676962	-3.94977713288755	-0.991231870084023	0.643747245869205	1.92511598780312	-0.398680038083483	22	22	0.29060939060939
Lepachys pinnata	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	NA	NA	NA	NA	NA	NA	NA	NA	128	128	0.0950034340659344
Lepidium virginicum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.90927310937484	-31.7430012580072	-1.13378957430724	18.4826910883331	0.285666856932961	-1.35900169526703	-0.0823988497697505	1.8655938649366	90	90	0.134725274725274
Lespedeza capitata	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	8.42485050008616	-39.1445003237819	-2.39715898427874	-24.8984639123798	0.270134334523569	-1.67587941253606	-0.174214993236713	-2.51318497394583	8	8	0.295054945054945
Lespedeza procumbens	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	8.42484344888588	-39.1445427177613	-2.39716347628741	-24.8985299565595	0.270134108433943	-1.67588122753425	-0.174215319696187	-2.51319164027033	18	18	0.193772893772894
Lespedeza virginica	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	8.42484233956673	-39.1445432417429	-2.39716345678158	-24.8985300802807	0.270134072864743	-1.67588124996729	-0.174215318278589	-2.51319165275842	42	42	0.152014652014652
Liatris pycnostachya	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5978111601136	18.2124431972686	-25.8860981542959	-1.70730964645116	-1.07727993026025	0.77972277979856	-1.8812879931835	-0.172331311860584	68	68	0.150937297996122
Liatris scariosa	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-33.5978111601136	18.2124431972686	-25.8860981542959	-1.70730964645116	-1.07727993026025	0.77972277979856	-1.8812879931835	-0.172331311860584	18	18	0.153235653235653
Lilium superbum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	67.607320142465	32.0723232023051	-0.634738892667055	-5.42170237409375	2.16776053597864	1.37310083721495	-0.0461300366885518	-0.547252271775848	6	6	0.111355311355311
Linaria vulgaris	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-29.8887733604373	14.5551996261798	25.0504756759028	-3.55951753124442	-0.958353373910306	0.623146526257934	1.82055861921355	-0.359288267963081	24	24	0.231318681318681
Liparis liliifolia	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	68.846717734835	33.1648566746062	-0.707097189826431	-6.92231757077422	2.20750056980138	1.41987507979286	-0.0513887201271196	-0.698720393554115	4	4	0.093956043956044
Lippia lanceolata	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-30.467868003506	14.8263866693182	25.8589516074692	-3.77882783449422	-0.976921459602738	0.634756759592962	1.87931510131324	-0.381424868867398	111	111	0.128145728145728
Lithospermum canescens	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-24.8495671451895	12.1015443865679	17.3188333606193	-1.45188922939876	-0.796776308837273	0.518099067035966	1.25865679188394	-0.14654985174987	73	73	0.119373776908023
Lobelia cardinalis	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-24.2479413000895	12.8219946564425	-11.3863027509079	0.316766422024437	-0.777485782875227	0.548943445302441	-0.827506506556317	0.0319735633043037	12	12	0.263003663003663
Lobelia cardinalis x siphilitica	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-24.2479413000895	12.8219946564425	-11.3863027509079	0.316766422024437	-0.777485782875227	0.548943445302441	-0.827506506556317	0.0319735633043037	4	4	0.312087912087912
Lobelia inflata	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-24.2479413000895	12.8219946564425	-11.3863027509079	0.316766422024437	-0.777485782875227	0.548943445302441	-0.827506506556317	0.0319735633043037	4	4	0.324175824175825
Lobelia leptostachys	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-24.2479413000895	12.8219946564425	-11.3863027509079	0.316766422024437	-0.777485782875227	0.548943445302441	-0.827506506556317	0.0319735633043037	44	44	0.185614385614386
Lobelia siphilitica	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-24.2479413000895	12.8219946564425	-11.3863027509079	0.316766422024437	-0.777485782875227	0.548943445302441	-0.827506506556317	0.0319735633043037	20	20	0.264065934065934
Lobelia spicata	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-24.2479413000895	12.8219946564425	-11.3863027509079	0.316766422024437	-0.777485782875227	0.548943445302441	-0.827506506556317	0.0319735633043037	22	22	0.158541458541459
Lonicera sempervirens	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	-22.6490820554191	11.6434263926333	-7.2361705844889	0.885915689179576	-0.726219973701346	0.498485826141411	-0.525893116686936	0.0894219822581884	2	2	0.078021978021978
Lonicera sullivantii	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-22.6490820554191	11.6434263926333	-7.2361705844889	0.885915689179576	-0.726219973701346	0.498485826141411	-0.525893116686936	0.0894219822581884	10	10	0.238241758241758
Ludvigia alternifolia	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	9.56183495375268	-26.6989620727997	-0.734172672620408	8.03402763504486	0.306590594341082	-1.14305305991356	-0.0533564473754034	0.810933461747456	33	33	0.224175824175824
Ludvigia polycarpa	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	9.56183495375268	-26.6989620727997	-0.734172672620408	8.03402763504486	0.306590594341082	-1.14305305991356	-0.0533564473754034	0.810933461747456	36	36	0.129181929181929
Lycopus americanus	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-30.9870660258837	15.070671904345	26.5920304335172	-3.97768030117944	-0.993569020560587	0.645215255493578	1.93259205272093	-0.401496509955943	209	209	0.114506546085493
Lythrum alatum	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	9.65066019856628	-26.4316436716965	-0.721167223896218	7.9163159869973	0.309438686232608	-1.13160845335848	-0.0524112684463525	0.799051959893664	105	105	0.137938252223967
Malva rotundifolia	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Actinomorphic	8.81409671189287	-32.1818945370145	-1.1625246755881	19.0586970505311	0.282615121736487	-1.37779187535631	-0.0844871908051732	1.92373438051995	81	81	0.190096323429657
Marrubium vulgare	Robertson-1928	39.278958	6.26729271695522	0.61930076091035	Zygomorphic	-30.9149079863728	15.0367246224014	26.4901839356136	-3.95005477815514	-0.991255345797622	0.643761882722173	1.92519029628349	-0.398708062861118	14	14	0.318367346938776
